disease_id,molecular_id,Relationship,source
6,400,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
6,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
6,311,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
6,403,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
6,20,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
6,391,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
402,406,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
402,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
405,406,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
405,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
406,406,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
406,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
151,412,Disease_Mapped_To_Gene,NCI_Thesaurus
151,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
151,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
151,412,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
151,425,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1293,426,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1293,427,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1293,428,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
939,21,Disease_Mapped_To_Gene,NCI_Thesaurus
939,430,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
939,431,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
939,349,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
939,433,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
939,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
939,21,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
939,307,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
939,308,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
940,438,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
940,439,Disease_Mapped_To_Gene,NCI_Thesaurus
940,21,Disease_Mapped_To_Gene,NCI_Thesaurus
940,430,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
940,431,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
940,349,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
940,433,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
940,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
940,439,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
940,447,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
940,448,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
940,449,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
940,450,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
941,21,Disease_Mapped_To_Gene,NCI_Thesaurus
941,430,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
941,431,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
941,349,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
941,433,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
941,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1144,457,Disease_Mapped_To_Gene,NCI_Thesaurus
1144,458,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
908,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
908,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
909,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
909,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,463,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
910,464,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
910,17,Disease_Mapped_To_Gene,NCI_Thesaurus
910,466,Disease_Mapped_To_Gene,NCI_Thesaurus
910,467,Disease_Mapped_To_Gene,NCI_Thesaurus
910,468,Disease_Mapped_To_Gene,NCI_Thesaurus
910,469,Disease_Mapped_To_Gene,NCI_Thesaurus
910,470,Disease_Mapped_To_Gene,NCI_Thesaurus
910,471,Disease_Mapped_To_Gene,NCI_Thesaurus
910,472,Disease_Mapped_To_Gene,NCI_Thesaurus
910,473,Disease_Mapped_To_Gene,NCI_Thesaurus
910,474,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,475,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,476,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,477,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,478,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,479,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,480,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,481,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,482,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
910,483,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,484,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,487,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,488,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,489,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,490,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,491,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,492,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,493,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
910,17,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,495,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,466,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,467,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,468,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,469,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,470,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,501,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,471,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,503,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,504,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,472,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
910,473,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
864,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
864,55,Disease_Mapped_To_Gene,NCI_Thesaurus
864,509,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
864,510,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
864,511,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
864,512,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
864,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
864,57,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
975,406,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
934,516,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
934,517,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
935,518,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
935,300,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
935,520,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
935,381,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
935,522,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
936,523,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
936,438,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
936,439,Disease_Mapped_To_Gene,NCI_Thesaurus
936,518,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
936,300,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
936,520,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
936,381,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
936,522,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
936,439,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
936,447,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
936,448,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
936,449,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
936,450,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
937,518,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
937,300,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
937,520,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
937,381,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
937,522,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
913,338,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
913,542,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
913,543,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
913,544,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
913,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
913,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1214,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1214,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
9,20,Disease_Mapped_To_Gene,NCI_Thesaurus
9,20,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
9,391,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
408,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
409,37,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
152,563,Disease_Mapped_To_Gene,NCI_Thesaurus
730,564,Disease_Mapped_To_Gene,NCI_Thesaurus
730,565,Disease_Mapped_To_Gene,NCI_Thesaurus
730,566,Disease_Mapped_To_Gene,NCI_Thesaurus
730,567,Disease_Mapped_To_Gene,NCI_Thesaurus
730,568,Disease_Mapped_To_Gene,NCI_Thesaurus
730,569,Disease_Mapped_To_Gene,NCI_Thesaurus
730,570,Disease_Mapped_To_Gene,NCI_Thesaurus
730,571,Disease_Mapped_To_Gene,NCI_Thesaurus
730,572,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,573,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,574,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,575,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,576,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,577,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,578,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,579,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
730,580,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
730,581,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
730,582,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
730,583,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
730,584,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
730,585,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
730,586,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1292,426,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1292,427,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1292,428,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
846,56,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
846,51,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
846,57,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
846,406,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
846,594,Disease_Mapped_To_Gene,NCI_Thesaurus
846,595,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
846,596,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
846,597,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1000,598,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1000,92,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1000,97,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1000,601,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1000,602,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1155,603,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
1155,604,Disease_Mapped_To_Gene,NCI_Thesaurus
1155,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1155,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1155,607,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1155,608,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1155,604,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1155,610,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1155,611,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1223,412,Disease_Mapped_To_Gene,NCI_Thesaurus
1223,413,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,414,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,415,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,22,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,23,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,329,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,419,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,330,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,422,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
1223,423,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
1223,412,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1223,425,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
1064,626,Disease_Mapped_To_Gene,NCI_Thesaurus
1064,421,Disease_May_Have_Cytogenetic_Abnormality,NCI_Thesaurus
154,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
154,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
154,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
154,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
155,632,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
155,633,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
155,634,Disease_Mapped_To_Gene,NCI_Thesaurus
155,635,Disease_Mapped_To_Gene,NCI_Thesaurus
155,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
155,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
155,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
155,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
155,635,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
155,641,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
156,642,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
156,643,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
156,644,Disease_Mapped_To_Gene,NCI_Thesaurus
156,645,Disease_Mapped_To_Gene,NCI_Thesaurus
156,646,Disease_Mapped_To_Gene,NCI_Thesaurus
156,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
156,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
156,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
156,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
156,644,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
156,652,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
157,653,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
157,654,Disease_Mapped_To_Gene,NCI_Thesaurus
157,655,Disease_Mapped_To_Gene,NCI_Thesaurus
157,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
157,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
157,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
157,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
157,654,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
157,661,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
157,655,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
158,8,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
158,10,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
158,2,Disease_Mapped_To_Gene,NCI_Thesaurus
158,666,Disease_Mapped_To_Gene,NCI_Thesaurus
158,3,Disease_Mapped_To_Gene,NCI_Thesaurus
158,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
158,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
158,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
158,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
158,13,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
158,14,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
159,674,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
159,243,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
159,245,Disease_Mapped_To_Gene,NCI_Thesaurus
159,254,Disease_Mapped_To_Gene,NCI_Thesaurus
159,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
159,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
159,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
159,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
159,262,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
159,244,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
159,245,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
159,248,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
153,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
153,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
153,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
153,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
163,690,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
163,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
163,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
163,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
163,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
164,695,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
164,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
164,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
164,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
164,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
162,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
162,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
162,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
162,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
165,632,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
165,633,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
165,634,Disease_Mapped_To_Gene,NCI_Thesaurus
165,635,Disease_Mapped_To_Gene,NCI_Thesaurus
165,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
165,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
165,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
165,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
165,634,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
165,635,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
165,641,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
166,642,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
166,643,Disease_Has_Molecular_Abnormality,NCI_Thesaurus
166,644,Disease_Mapped_To_Gene,NCI_Thesaurus
166,646,Disease_Mapped_To_Gene,NCI_Thesaurus
166,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
166,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
166,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
166,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
166,644,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
166,652,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
166,646,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
167,653,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
167,654,Disease_Mapped_To_Gene,NCI_Thesaurus
167,655,Disease_Mapped_To_Gene,NCI_Thesaurus
167,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
167,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
167,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
167,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
167,654,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
167,661,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
167,655,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,8,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
168,10,Disease_Has_Cytogenetic_Abnormality,NCI_Thesaurus
168,2,Disease_Mapped_To_Gene,NCI_Thesaurus
168,3,Disease_Mapped_To_Gene,NCI_Thesaurus
168,56,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
168,51,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
168,61,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
168,62,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
168,13,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
168,14,Disease_May_Have_Molecular_Abnormality,NCI_Thesaurus
168,2,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,747,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,3,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,749,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,750,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,751,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,752,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,753,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,754,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,755,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,756,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,757,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,758,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,759,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,760,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,761,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,762,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,763,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,764,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,765,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,766,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,767,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,768,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,769,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,770,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
168,771,Disease_Pathogenesis_Involves_Gene,NCI_Thesaurus
