NCIt Code,NCIt Preferred Term,NCIm CUI,NCIm Preferred Name,NCIm Source,Term Type,Source Code,Source Term
C7462,ACTH-Producing Pituitary Gland Adenoma,C1306214,ACTH-Producing Pituitary Gland Adenoma,SNOMEDCT_US,SY,254958004,ACTH-secreting pituitary adenoma
C7462,ACTH-Producing Pituitary Gland Adenoma,C1306214,ACTH-Producing Pituitary Gland Adenoma,SNOMEDCT_US,PT,254958004,Corticotroph adenoma
C7462,ACTH-Producing Pituitary Gland Adenoma,C1306214,ACTH-Producing Pituitary Gland Adenoma,SNOMEDCT_US,SY,21109002,Corticotroph adenoma
C7462,ACTH-Producing Pituitary Gland Adenoma,C1306214,ACTH-Producing Pituitary Gland Adenoma,SNOMEDCT_US,FN,254958004,Corticotroph adenoma (disorder)
C5964,ACTH-Producing Pituitary Gland Carcinoma,C1334556,ACTH-Producing Pituitary Gland Carcinoma,,,,
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,COSTAR,PT,024,ACTINIC KERATOSIS
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,DXP,DI,U000966,"KERATOSIS, ACTINIC"
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,DXP,SY,NOCODE,SENILE SOLAR KERATOSIS
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD10,PT,L57.0,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD10CM,PT,L57.0,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD10CM,AB,L57.0,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD10CM,ET,L57.0,Keratosis NOS
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD10CM,ET,L57.0,Senile keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD10CM,ET,L57.0,Solar keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD9CM,AB,702.0,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,ICD9CM,PT,702.0,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MDR,LLT,10000614,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MDR,PT,10000614,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MDR,LLT,10039979,Senile keratoma
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MDR,LLT,10039980,Senile keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MDR,LLT,10041304,Solar keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MEDLINEPLUS,ET,1419,Actinic Keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MEDLINEPLUS,ET,405,Actinic Keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MSH,PM,D055623,Actinic Keratoses
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MSH,ET,D055623,Actinic Keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MSH,PM,D055623,"Keratoses, Actinic"
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MSH,MH,D055623,"Keratosis, Actinic"
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,MTH,PN,U003215,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,NCI-GLOSS,PT,CDR0000045133,actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,NCI-GLOSS,PT,CDR0000044480,senile keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,NCI-GLOSS,PT,CDR0000044479,solar keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,NDFRT,SY,N0000181025,Actinic Keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,NDFRT,PT,N0000181025,"Keratosis, Actinic"
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,NDFRT,FN,N0000181025,"Keratosis, Actinic [Disease/Finding]"
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,OMIM,PTCS,MTHU025673,Actinic keratoses
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,PDQ,SY,CDR0000038788,Actinic (Solar) Keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,PDQ,PT,CDR0000038788,actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,PDQ,SY,CDR0000038788,"keratosis, actinic"
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,PDQ,IS,CDR0000038788,Senile Hyperkeratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,PDQ,IS,CDR0000038788,Senile Keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,PDQ,SY,CDR0000038788,Solar Keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,PT,201101007,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,PT,856006,Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,FN,201101007,Actinic keratosis (disorder)
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,FN,856006,Actinic keratosis (morphologic abnormality)
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,201101007,AK - Actinic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,201101007,Atrophic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,201101007,Hyperplastic keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,856006,Keratinocytic intraepidermal neoplasia
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,856006,Senile keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,201101007,SK - Solar keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,201101007,Solar keratosis
C3148,Actinic (Solar) Keratosis,C0022602,Actinic (Solar) Keratosis,SNOMEDCT_US,SY,856006,Solar keratosis
C36081,Activated B-Cell-Like Diffuse Large B-Cell Lymphoma,C1333296,Activated B-Cell-Like Diffuse Large B-Cell Lymphoma,,,,
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,CST,GT,LEUKEMIA CHRON MYELO,LEUKEMIA BASOPHILIC
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,DXP,DI,U001045,"LEUKEMIA, BASOPHILIC"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,ICD10CM,ET,C94.8,Acute basophilic leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,ICDO,PT,9870/3,Acute basophilic leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MDR,LLT,10024293,Leukaemia basophilic
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MDR,PT,10024293,Leukaemia basophilic
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MDR,LLT,10024332,Leukemia basophilic
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MSH,PM,D015471,Acute Basophilic Leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MSH,PM,D015471,Acute Basophilic Leukemias
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MSH,ET,D015471,"Basophilic Leukemia, Acute"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MSH,PM,D015471,"Basophilic Leukemias, Acute"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MSH,PM,D015471,"Leukemia, Acute Basophilic"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MSH,MH,D015471,"Leukemia, Basophilic, Acute"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MSH,PM,D015471,"Leukemias, Acute Basophilic"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MTH,PN,NOCODE,Acute Basophilic Leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,MTH,PN,NOCODE,Basophilic leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,NDFRT,SY,N0000003268,"Basophilic Leukemia, Acute"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,NDFRT,PT,N0000003268,"Leukemia, Basophilic, Acute"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,NDFRT,FN,N0000003268,"Leukemia, Basophilic, Acute [Disease/Finding]"
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,PTGB,69077002,Acute basophilic leukaemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,PT,69077002,Acute basophilic leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,FN,69077002,Acute basophilic leukemia (morphologic abnormality)
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,SYGB,69077002,Basophilic leukaemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,PTGB,307592006,Basophilic leukaemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,SY,69077002,Basophilic leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,PT,307592006,Basophilic leukemia
C3164,Acute Basophilic Leukemia,C0023437,Acute Basophilic Leukemia,SNOMEDCT_US,FN,307592006,Basophilic leukemia (disorder)
C6923,Acute Bilineal Leukemia,C0349680,Acute Bilineal Leukemia,ICD10CM,ET,C95.0,Acute bilineal leukemia
C6923,Acute Bilineal Leukemia,C0349680,Acute Bilineal Leukemia,ICDO,RT,9805/3,Acute bilineal leukemia
C6923,Acute Bilineal Leukemia,C0349680,Acute Bilineal Leukemia,ICDO,RT,9805/3,Acute mixed lineage leukemia
C6923,Acute Bilineal Leukemia,C0349680,Acute Bilineal Leukemia,SNOMEDCT_US,SYGB,128818009,Acute bilineal leukaemia
C6923,Acute Bilineal Leukemia,C0349680,Acute Bilineal Leukemia,SNOMEDCT_US,SY,128818009,Acute bilineal leukemia
C6923,Acute Bilineal Leukemia,C0349680,Acute Bilineal Leukemia,SNOMEDCT_US,SYGB,450913003,Acute mixed lineage leukaemia
C6923,Acute Bilineal Leukemia,C0349680,Acute Bilineal Leukemia,SNOMEDCT_US,SY,450913003,Acute mixed lineage leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,GARD,PT,8638,Acute biphenotypic leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,GARD,ET,8638,ALL with myeloid markers
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,GARD,ET,8638,BAL
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,GARD,ET,8638,Biphenotypic acute leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,GARD,ET,8638,Hybrid acute leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,GARD,ET,8638,Mixed lineage acute leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,HPO,SY,HP:0005531,Acute biphenotypic leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,HPO,PT,HP:0005531,Biphenotypic acute leukaemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,HPO,SY,HP:0005531,Myeloid/lymphoid leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,ICD10CM,ET,C95.0,Acute mixed lineage leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,ICD10CM,ET,C95.0,Biphenotypic acute leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,ICDO,PT,9805/3,Acute biphenotypic leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MDR,LLT,10067399,Acute biphenotypic leukaemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MDR,PT,10067399,Acute biphenotypic leukaemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MDR,LLT,10067837,Acute biphenotypic leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,Acute Biphenotypic Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,Acute Biphenotypic Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Acute Leukemia, Biphenotypic"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Acute Leukemia, Hybrid"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Acute Leukemia, Mixed-Lineage"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Acute Leukemias, Biphenotypic"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Acute Leukemias, Hybrid"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Acute Leukemias, Mixed-Lineage"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,B and T Cell Acute Lymphoblastic Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"B and T Cell Leukemia, Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,B- and T-Cell Acute Lymphoblastic Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"B- and T-Cell Leukemia, Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,Biphenotypic Acute Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,Biphenotypic Acute Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Biphenotypic Leukemia, Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Biphenotypic Leukemias, Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,Hybrid Acute Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,Hybrid Acute Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemia, Acute Biphenotypic"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemia, Biphenotypic Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,MH,D015456,"Leukemia, Biphenotypic, Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemia, Hybrid Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"Leukemia, Lymphocytic, Acute, Mixed Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"Leukemia, Lymphocytic, Acute, Mixed-Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemia, Mixed Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"Leukemia, Mixed, B and T Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"Leukemia, Mixed, B- and T-Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"Leukemia, Mixed-Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemia, Mixed-Lineage Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemias, Acute Biphenotypic"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemias, Biphenotypic Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemias, Hybrid Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemias, Mixed-Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,"Leukemias, Mixed-Lineage Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"Lymphocytic Leukemia, Acute, B and T Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,"Lymphocytic Leukemia, Acute, B- and T-Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,Mixed Lineage Acute Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,Mixed-Cell Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,Mixed-Cell Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,PM,D015456,Mixed-Lineage Acute Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MSH,ET,D015456,Mixed-Lineage Acute Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,MTH,PN,NOCODE,Acute biphenotypic leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,SY,N0000003253,Acute Biphenotypic Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,SY,N0000003253,Biphenotypic Acute Leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,SY,N0000003253,Hybrid Acute Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,PT,N0000003253,"Leukemia, Biphenotypic, Acute"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,FN,N0000003253,"Leukemia, Biphenotypic, Acute [Disease/Finding]"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,SY,N0000003253,"Leukemia, Lymphocytic, Acute, Mixed Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,SY,N0000003253,"Leukemia, Lymphocytic, Acute, Mixed-Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,SY,N0000003253,"Leukemia, Mixed-Cell"
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,NDFRT,SY,N0000003253,Mixed-Lineage Acute Leukemias
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,SNOMEDCT_US,PTGB,128818009,Acute biphenotypic leukaemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,SNOMEDCT_US,PTGB,278453007,Acute biphenotypic leukaemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,SNOMEDCT_US,PT,128818009,Acute biphenotypic leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,SNOMEDCT_US,PT,278453007,Acute biphenotypic leukemia
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,SNOMEDCT_US,FN,278453007,Acute biphenotypic leukemia (disorder)
C4673,Acute Biphenotypic Leukemia,C0023464,Acute Biphenotypic Leukemia,SNOMEDCT_US,FN,128818009,Acute biphenotypic leukemia (morphologic abnormality)
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CDISC,SY,C8923,Acute Erythroblastic Leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CDISC,SY,C8923,Erythroblastic Leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CDISC,SY,C8923,Fab M6
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CDISC,PT,C8923,"LEUKEMIA, ERYTHROID, MALIGNANT"
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CDISC,SY,C8923,M6 Acute Myeloid Leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CSP,ET,2004-1746,erythremic myelosis
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CSP,PT,2004-1746,erythroleukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CST,GT,MARROW HYPERPLASIA,ERYTHREMIC MYELOSIS
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CST,GT,LEUKEMIA,ERYTHROLEUKEMIA
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,CST,GT,MARROW HYPERPLASIA,MYELOSIS ERYTHREMIC
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,DXP,DI,U000593,ERYTHROLEUKEMIA
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,GARD,PT,520,Acute erythroblastic leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,GARD,PT,9620,Acute erythroid leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,GARD,ET,9620,Acute erythroleukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,GARD,ET,9620,Acute myeloid leukemia FAB-M6
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,GARD,ET,9620,AML-M6
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICD10,PT,C94.0,Acute erythroid leukaemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICD10,MTH_PT,C94.0,Acute erythroid leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICD10CM,HT,C94.0,Acute erythroid leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICD10CM,ET,C94.00,Acute erythroid leukemia NOS
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICD10CM,ET,C94.0,Erythroleukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICDO,IS,9840/3,Acute erythremia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICDO,SY,9840/3,Acute erythroid leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICDO,PT,9840/3,"Acute myeloid leukemia, M6 type"
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICDO,SY,9840/3,AML M6
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICDO,SY,9840/3,Erythroleukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,ICDO,SY,9840/3,FAB M6
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,MDR,LLT,10000739,Acute erythroid leukaemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,MDR,LLT,10000740,Acute erythroid leukemia
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,MDR,LLT,10015245,Erythraemic myelosis
C8923,Acute Erythroid Leukemia,C0023440,Acute Erythroid Leukemia,MDR,LLT,10015249,Erythremic myelosis
